
[Name]
btm_1

[Data]
X [ m ], Y [ m ], Z [ m ], Pressure [ Pa ], Velocity u [ m s^-1 ], Velocity v [ m s^-1 ], X [ m ], Y [ m ]
-9.60924255e-04, 6.68924884e-04, -1.49999996e-05, -1.21175507e+02, 2.17300463e+00, 2.86939085e-01, -9.60924255e-04, 6.68924884e-04
-1.11890770e-03, 6.82254555e-04, -1.49999996e-05, -1.08455521e+02, 2.16865110e+00, 2.50871181e-01, -1.11890770e-03, 6.82254555e-04
-1.03709835e-03, 6.78607670e-04, -1.49999996e-05, -1.14661758e+02, 2.17090750e+00, 2.68582344e-01, -1.03709835e-03, 6.78607670e-04
-1.27771823e-03, 7.02937250e-04, -1.49999996e-05, -1.04617775e+02, 2.16641760e+00, 2.19981417e-01, -1.27771823e-03, 7.02937250e-04
-1.19854568e-03, 6.90729474e-04, -1.49999996e-05, -1.05207443e+02, 2.16712713e+00, 2.34736726e-01, -1.19854568e-03, 6.90729474e-04
-1.43533759e-03, 7.19125674e-04, -1.49999996e-05, -1.04580551e+02, 2.16526365e+00, 1.93879962e-01, -1.43533759e-03, 7.19125674e-04
-1.59230712e-03, 7.07388564e-04, -1.49999996e-05, -1.01756668e+02, 2.16637540e+00, 1.70695931e-01, -1.59230712e-03, 7.07388564e-04
-1.51350466e-03, 7.14269874e-04, -1.49999996e-05, -1.03132629e+02, 2.16542864e+00, 1.81949079e-01, -1.51350466e-03, 7.14269874e-04
-1.75468298e-03, 6.89362176e-04, -1.49999996e-05, -1.00923798e+02, 2.17015505e+00, 1.49513498e-01, -1.75468298e-03, 6.89362176e-04
-1.92724704e-03, 6.62096601e-04, -1.49999996e-05, -1.02961243e+02, 2.17590022e+00, 1.29373193e-01, -1.92724704e-03, 6.62096601e-04
-2.10688985e-03, 6.65883708e-04, -1.49999996e-05, -1.12210548e+02, 2.18057632e+00, 1.12274885e-01, -2.10688985e-03, 6.65883708e-04
-2.01648381e-03, 6.60620048e-04, -1.49999996e-05, -1.06929245e+02, 2.17862844e+00, 1.20392203e-01, -2.01648381e-03, 6.60620048e-04
-2.27757683e-03, 6.84835075e-04, -1.49999996e-05, -1.24438553e+02, 2.18253756e+00, 9.88643467e-02, -2.27757683e-03, 6.84835075e-04
-2.19341391e-03, 6.74291281e-04, -1.49999996e-05, -1.18385956e+02, 2.18190432e+00, 1.05084449e-01, -2.19341391e-03, 6.74291281e-04
-2.60950951e-03, 6.74031442e-04, -1.49999996e-05, -1.38853104e+02, 2.19190454e+00, 7.68661201e-02, -2.60950951e-03, 6.74031442e-04
-2.52805580e-03, 6.83328661e-04, -1.49999996e-05, -1.36245728e+02, 2.18826914e+00, 8.18301141e-02, -2.52805580e-03, 6.83328661e-04
-2.78522749e-03, 6.66641397e-04, -1.49999996e-05, -1.45180786e+02, 2.19719696e+00, 6.75172955e-02, -2.78522749e-03, 6.66641397e-04
-2.69691763e-03, 6.70009409e-04, -1.49999996e-05, -1.41904861e+02, 2.19476509e+00, 7.20264241e-02, -2.69691763e-03, 6.70009409e-04
-2.96401745e-03, 6.70341833e-04, -1.49999996e-05, -1.51969879e+02, 2.20010281e+00, 5.95628433e-02, -2.96401745e-03, 6.70341833e-04
-2.87488103e-03, 6.67112705e-04, -1.49999996e-05, -1.48584534e+02, 2.19894648e+00, 6.33663535e-02, -2.87488103e-03, 6.67112705e-04
-3.14604258e-03, 6.72864495e-04, -1.49999996e-05, -1.57493057e+02, 2.20319057e+00, 5.23702912e-02, -3.14604258e-03, 6.72864495e-04
-3.05408146e-03, 6.72885159e-04, -1.49999996e-05, -1.55040421e+02, 2.20123243e+00, 5.59426919e-02, -3.05408146e-03, 6.72885159e-04
-3.32808145e-03, 6.56251446e-04, -1.49999996e-05, -1.61420639e+02, 2.20831370e+00, 4.57030758e-02, -3.32808145e-03, 6.56251446e-04
-3.23810661e-03, 6.61400496e-04, -1.49999996e-05, -1.59388550e+02, 2.20616341e+00, 4.88807820e-02, -3.23810661e-03, 6.61400496e-04
-3.51114431e-03, 6.73034287e-04, -1.49999996e-05, -1.65802490e+02, 2.20708799e+00, 4.00390700e-02, -3.51114431e-03, 6.73034287e-04
-3.41769867e-03, 6.62791950e-04, -1.49999996e-05, -1.63603500e+02, 2.20834470e+00, 4.28317040e-02, -3.41769867e-03, 6.62791950e-04
-3.68228764e-03, 7.00874836e-04, -1.49999996e-05, -1.70204117e+02, 2.19939542e+00, 3.52813341e-02, -3.68228764e-03, 7.00874836e-04
-3.60013056e-03, 6.82749378e-04, -1.49999996e-05, -1.68221542e+02, 2.20462632e+00, 3.74274589e-02, -3.60013056e-03, 6.82749378e-04
-3.75475734e-03, 4.22294921e-04, -1.49999996e-05, -1.53892624e+02, 2.22750592e+00, 2.89951470e-02, -3.75475734e-03, 4.22294921e-04
-3.73661774e-03, 5.17361856e-04, -1.49999996e-05, -1.59261414e+02, 2.23341632e+00, 3.13493349e-02, -3.73661774e-03, 5.17361856e-04
-3.47405742e-03, 2.46814539e-04, -1.49999996e-05, -1.38163651e+02, 2.16579318e+00, 3.22586782e-02, -3.47405742e-03, 2.46814539e-04
-3.32676806e-03, 2.48486060e-04, -1.49999996e-05, -1.33832092e+02, 2.16233182e+00, 3.58116031e-02, -3.32676806e-03, 2.48486060e-04
-3.40041146e-03, 2.38477747e-04, -1.49999996e-05, -1.35758591e+02, 2.16074181e+00, 3.37725282e-02, -3.40041146e-03, 2.38477747e-04
-3.18190618e-03, 2.77056068e-04, -1.49999996e-05, -1.29618118e+02, 2.16985822e+00, 4.06265296e-02, -3.18190618e-03, 2.77056068e-04
-3.25515657e-03, 2.64409784e-04, -1.49999996e-05, -1.31987869e+02, 2.16671681e+00, 3.81768048e-02, -3.25515657e-03, 2.64409784e-04
-3.01880203e-03, 2.93349964e-04, -1.49999996e-05, -1.22746529e+02, 2.17012882e+00, 4.59041744e-02, -3.01880203e-03, 2.93349964e-04
-2.67283805e-03, 3.09973489e-04, -1.49999996e-05, -1.01221703e+02, 2.16067863e+00, 5.91322333e-02, -2.67283805e-03, 3.09973489e-04
-2.76092510e-03, 3.07267706e-04, -1.49999996e-05, -1.07635582e+02, 2.16432118e+00, 5.54381162e-02, -2.76092510e-03, 3.07267706e-04
-2.49298150e-03, 3.12235847e-04, -1.49999996e-05, -8.61036453e+01, 2.15097713e+00, 6.75762519e-02, -2.49298150e-03, 3.12235847e-04
-2.58326647e-03, 3.11725686e-04, -1.49999996e-05, -9.40593262e+01, 2.15620089e+00, 6.31505251e-02, -2.58326647e-03, 3.11725686e-04
-2.30971258e-03, 3.12613673e-04, -1.49999996e-05, -6.75873642e+01, 2.13848495e+00, 7.80832842e-02, -2.30971258e-03, 3.12613673e-04
-2.40147975e-03, 3.12471529e-04, -1.49999996e-05, -7.72718582e+01, 2.14517260e+00, 7.25802481e-02, -2.40147975e-03, 3.12471529e-04
-2.12994148e-03, 2.98849540e-04, -1.49999996e-05, -4.36258926e+01, 2.11794066e+00, 8.97452533e-02, -2.12994148e-03, 2.98849540e-04
-2.21748999e-03, 3.09011783e-04, -1.49999996e-05, -5.65726357e+01, 2.12981033e+00, 8.39672685e-02, -2.21748999e-03, 3.09011783e-04
-1.96809717e-03, 2.58360960e-04, -1.49999996e-05, -1.54563465e+01, 2.08357120e+00, 9.95626003e-02, -1.96809717e-03, 2.58360960e-04
-2.04496249e-03, 2.80571956e-04, -1.49999996e-05, -2.96514359e+01, 2.10221815e+00, 9.48379487e-02, -2.04496249e-03, 2.80571956e-04
-1.82026031e-03, 2.30528487e-04, -1.49999996e-05, 1.01968794e+01, 2.05322552e+00, 1.11358322e-01, -1.82026031e-03, 2.30528487e-04
-1.89122884e-03, 2.36401786e-04, -1.49999996e-05, -1.11360991e+00, 2.06539989e+00, 1.04762621e-01, -1.89122884e-03, 2.36401786e-04
-1.68011303e-03, 2.46647833e-04, -1.49999996e-05, 2.80400276e+01, 2.04573846e+00, 1.29130006e-01, -1.68011303e-03, 2.46647833e-04
-1.75073161e-03, 2.35250249e-04, -1.49999996e-05, 1.97431412e+01, 2.04798675e+00, 1.19590566e-01, -1.75073161e-03, 2.35250249e-04
-1.60797196e-03, 2.57572246e-04, -1.49999996e-05, 3.57388840e+01, 2.04419374e+00, 1.39848143e-01, -1.60797196e-03, 2.57572246e-04
-1.36460725e-03, 3.10295407e-04, -1.49999996e-05, 5.41706467e+01, 2.04595733e+00, 1.84578791e-01, -1.36460725e-03, 3.10295407e-04
-1.45156181e-03, 2.90857046e-04, -1.49999996e-05, 4.79615402e+01, 2.04578376e+00, 1.67311266e-01, -1.45156181e-03, 2.90857046e-04
-8.86297494e-04, 6.42564206e-04, -1.49999996e-05, -1.24490387e+02, 2.17274165e+00, 3.06494534e-01, -8.86297494e-04, 6.42564206e-04
-9.01318155e-04, 5.70831413e-04, -1.49999996e-05, -7.95554428e+01, 2.15064383e+00, 3.05287927e-01, -9.01318155e-04, 5.70831413e-04
-8.26746225e-04, 7.48621649e-04, -1.49999996e-05, -1.95225616e+02, 2.19611096e+00, 3.11427474e-01, -8.26746225e-04, 7.48621649e-04
-8.62953602e-04, 7.03974103e-04, -1.49999996e-05, -1.67677231e+02, 2.18723559e+00, 3.08000147e-01, -8.62953602e-04, 7.03974103e-04
-1.07379304e-03, 3.81130580e-04, -1.49999996e-05, 4.28304024e+01, 2.06006718e+00, 2.54719317e-01, -1.07379304e-03, 3.81130580e-04
-9.24284104e-04, 4.97232366e-04, -1.49999996e-05, -3.76561584e+01, 2.12080073e+00, 3.00262004e-01, -9.24284104e-04, 4.97232366e-04
-5.59611886e-04, 7.54927343e-04, -1.49999996e-05, -3.10376617e+02, 2.24199581e+00, 3.73284549e-01, -5.59611886e-04, 7.54927343e-04
-5.78488922e-04, 8.20887275e-04, -1.49999996e-05, -3.29282227e+02, 2.24110651e+00, 3.53151053e-01, -5.78488922e-04, 8.20887275e-04
-2.36241380e-03, 7.78752437e-04, -1.49999996e-05, -1.42801971e+02, 2.15891743e+00, 9.42695513e-02, -2.36241380e-03, 7.78752437e-04
-2.44863308e-03, 7.81434996e-04, -1.49999996e-05, -1.46049026e+02, 2.15955782e+00, 8.84412825e-02, -2.44863308e-03, 7.81434996e-04
-5.01749513e-04, 8.29043100e-04, -1.49999996e-05, -3.74987854e+02, 2.25994873e+00, 3.66049290e-01, -5.01749513e-04, 8.29043100e-04
-3.82334553e-03, 7.08580774e-04, -1.49999996e-05, -1.72652390e+02, 2.19720268e+00, 3.13779414e-02, -3.82334553e-03, 7.08580774e-04
-3.77485878e-03, 3.30686249e-04, -1.49999996e-05, -1.49171631e+02, 2.20496011e+00, 2.66902484e-02, -3.77485878e-03, 3.30686249e-04
-1.27355428e-03, 2.17152410e-04, -1.49999996e-05, 1.03393127e+02, 1.96427655e+00, 1.88497290e-01, -1.27355428e-03, 2.17152410e-04
-1.18584314e-03, 2.12221159e-04, -1.49999996e-05, 1.18315903e+02, 1.94538474e+00, 2.05763280e-01, -1.18584314e-03, 2.12221159e-04
-1.08892948e-03, 2.90924043e-04, -1.49999996e-05, 9.03232117e+01, 1.99746394e+00, 2.40866661e-01, -1.08892948e-03, 2.90924043e-04
-9.59411089e-04, 4.28073923e-04, -1.49999996e-05, 7.14525604e+00, 2.08375025e+00, 2.89391905e-01, -9.59411089e-04, 4.28073923e-04
-3.66430986e-03, 7.87121302e-04, -1.49999996e-05, -1.75622437e+02, 2.16411662e+00, 3.62017602e-02, -3.66430986e-03, 7.87121302e-04
-3.49811628e-03, 7.64006923e-04, -1.49999996e-05, -1.72057266e+02, 2.17360115e+00, 4.12038751e-02, -3.49811628e-03, 7.64006923e-04
-3.41044599e-03, 7.57211295e-04, -1.49999996e-05, -1.70193344e+02, 2.17608643e+00, 4.40004840e-02, -3.41044599e-03, 7.57211295e-04
-3.32173076e-03, 7.55909365e-04, -1.49999996e-05, -1.68429565e+02, 2.17662597e+00, 4.69264872e-02, -3.32173076e-03, 7.55909365e-04
-3.23418272e-03, 7.56081252e-04, -1.49999996e-05, -1.66703064e+02, 2.17549849e+00, 5.00529222e-02, -3.23418272e-03, 7.56081252e-04
-3.05476296e-03, 7.61219126e-04, -1.49999996e-05, -1.62861832e+02, 2.17240191e+00, 5.69529273e-02, -3.05476296e-03, 7.61219126e-04
-2.87650921e-03, 7.57649774e-04, -1.49999996e-05, -1.57758453e+02, 2.17175937e+00, 6.46085218e-02, -2.87650921e-03, 7.57649774e-04
-2.70084245e-03, 7.59617426e-04, -1.49999996e-05, -1.52562546e+02, 2.16890931e+00, 7.32981116e-02, -2.70084245e-03, 7.59617426e-04
-2.61595752e-03, 7.65197212e-04, -1.49999996e-05, -1.50292679e+02, 2.16607332e+00, 7.80183226e-02, -2.61595752e-03, 7.65197212e-04
-2.27673235e-03, 7.72398198e-04, -1.49999996e-05, -1.38705933e+02, 2.16010308e+00, 1.00424185e-01, -2.27673235e-03, 7.72398198e-04
-2.19136127e-03, 7.64035911e-04, -1.49999996e-05, -1.34254929e+02, 2.16149831e+00, 1.07035533e-01, -2.19136127e-03, 7.64035911e-04
-2.10440904e-03, 7.58197100e-04, -1.49999996e-05, -1.30011551e+02, 2.16217375e+00, 1.14306010e-01, -2.10440904e-03, 7.58197100e-04
-2.01763143e-03, 7.55489862e-04, -1.49999996e-05, -1.26535423e+02, 2.16176414e+00, 1.22245274e-01, -2.01763143e-03, 7.55489862e-04
-1.93036348e-03, 7.59452814e-04, -1.49999996e-05, -1.24321396e+02, 2.16009903e+00, 1.30824491e-01, -1.93036348e-03, 7.59452814e-04
-1.84542674e-03, 7.67719583e-04, -1.49999996e-05, -1.23603104e+02, 2.15767694e+00, 1.39961749e-01, -1.84542674e-03, 7.67719583e-04
-1.76122331e-03, 7.77484733e-04, -1.49999996e-05, -1.24075485e+02, 2.15534592e+00, 1.49556905e-01, -1.76122331e-03, 7.77484733e-04
-1.67743559e-03, 7.86428282e-04, -1.49999996e-05, -1.25323586e+02, 2.15359545e+00, 1.59615815e-01, -1.67743559e-03, 7.86428282e-04
-1.59466907e-03, 7.93831539e-04, -1.49999996e-05, -1.27184502e+02, 2.15271235e+00, 1.70157701e-01, -1.59466907e-03, 7.93831539e-04
-1.51396601e-03, 7.98937923e-04, -1.49999996e-05, -1.29549133e+02, 2.15285873e+00, 1.81219488e-01, -1.51396601e-03, 7.98937923e-04
-1.43336621e-03, 8.00793350e-04, -1.49999996e-05, -1.32074249e+02, 2.15427685e+00, 1.92950815e-01, -1.43336621e-03, 8.00793350e-04
-1.35321193e-03, 7.97634479e-04, -1.49999996e-05, -1.34448853e+02, 2.15713501e+00, 2.05498993e-01, -1.35321193e-03, 7.97634479e-04
-1.27247593e-03, 7.90137623e-04, -1.49999996e-05, -1.37195160e+02, 2.16090965e+00, 2.18956143e-01, -1.27247593e-03, 7.90137623e-04
-1.10844173e-03, 7.73636624e-04, -1.49999996e-05, -1.47744537e+02, 2.17001820e+00, 2.48934254e-01, -1.10844173e-03, 7.73636624e-04
-9.30021924e-04, 7.63321470e-04, -1.49999996e-05, -1.74699982e+02, 2.18362427e+00, 2.87102610e-01, -9.30021924e-04, 7.63321470e-04
-8.39256798e-04, 7.99214526e-04, -1.49999996e-05, -2.12866562e+02, 2.19499874e+00, 3.01986814e-01, -8.39256798e-04, 7.99214526e-04
-7.53112661e-04, 8.08339566e-04, -1.49999996e-05, -2.40947769e+02, 2.20638037e+00, 3.18556815e-01, -7.53112661e-04, 8.08339566e-04
-6.66261709e-04, 7.99721631e-04, -1.49999996e-05, -2.74475037e+02, 2.22166133e+00, 3.39661360e-01, -6.66261709e-04, 7.99721631e-04
-3.84271867e-03, 4.39011143e-04, -1.49999996e-05, -1.56063843e+02, 2.23137951e+00, 2.70590968e-02, -3.84271867e-03, 4.39011143e-04
-1.36125856e-03, 2.12285973e-04, -1.49999996e-05, 9.08296280e+01, 1.97484899e+00, 1.71943456e-01, -1.36125856e-03, 2.12285973e-04
-1.44179037e-03, 2.01052564e-04, -1.49999996e-05, 8.06621780e+01, 1.97854662e+00, 1.56200945e-01, -1.44179037e-03, 2.01052564e-04
-1.52270461e-03, 1.85464916e-04, -1.49999996e-05, 7.11961670e+01, 1.97904158e+00, 1.41795605e-01, -1.52270461e-03, 1.85464916e-04
-1.60140276e-03, 1.71511449e-04, -1.49999996e-05, 6.14066315e+01, 1.97977901e+00, 1.29198641e-01, -1.60140276e-03, 1.71511449e-04
-1.67744909e-03, 1.60948213e-04, -1.49999996e-05, 5.07969475e+01, 1.98236418e+00, 1.18353613e-01, -1.67744909e-03, 1.60948213e-04
-1.75224280e-03, 1.54500420e-04, -1.49999996e-05, 3.91979446e+01, 1.98768568e+00, 1.09008953e-01, -1.75224280e-03, 1.54500420e-04
-1.82731054e-03, 1.53861707e-04, -1.49999996e-05, 2.64275150e+01, 1.99750996e+00, 1.01128012e-01, -1.82731054e-03, 1.53861707e-04
-1.90384849e-03, 1.61976437e-04, -1.49999996e-05, 1.24740381e+01, 2.01326871e+00, 9.48393792e-02, -1.90384849e-03, 1.61976437e-04
-1.98116270e-03, 1.77182432e-04, -1.49999996e-05, -2.31774449e+00, 2.03305531e+00, 8.97920877e-02, -1.98116270e-03, 1.77182432e-04
-2.05970276e-03, 1.94127380e-04, -1.49999996e-05, -1.69760113e+01, 2.05297685e+00, 8.52983445e-02, -2.05970276e-03, 1.94127380e-04
-2.13901652e-03, 2.08691679e-04, -1.49999996e-05, -3.09396648e+01, 2.07034564e+00, 8.07584524e-02, -2.13901652e-03, 2.08691679e-04
-2.22588680e-03, 2.17598033e-04, -1.49999996e-05, -4.40645103e+01, 2.08394694e+00, 7.59069473e-02, -2.22588680e-03, 2.17598033e-04
-2.31360481e-03, 2.21850001e-04, -1.49999996e-05, -5.59407463e+01, 2.09410572e+00, 7.09382892e-02, -2.31360481e-03, 2.21850001e-04
-2.40218290e-03, 2.22994306e-04, -1.49999996e-05, -6.66190414e+01, 2.10196471e+00, 6.61591887e-02, -2.40218290e-03, 2.22994306e-04
-2.58074910e-03, 2.21886410e-04, -1.49999996e-05, -8.51813431e+01, 2.11407089e+00, 5.77758178e-02, -2.58074910e-03, 2.21886410e-04
-2.75649480e-03, 2.17674591e-04, -1.49999996e-05, -1.00142921e+02, 2.12210417e+00, 5.08659929e-02, -2.75649480e-03, 2.17674591e-04
-2.84232595e-03, 2.13118576e-04, -1.49999996e-05, -1.06393181e+02, 2.12455964e+00, 4.78290804e-02, -2.84232595e-03, 2.13118576e-04
-3.01260944e-03, 2.05835793e-04, -1.49999996e-05, -1.16842575e+02, 2.12802744e+00, 4.24806215e-02, -3.01260944e-03, 2.05835793e-04
-3.09424032e-03, 2.00330498e-04, -1.49999996e-05, -1.21065643e+02, 2.12794113e+00, 4.00725752e-02, -3.09424032e-03, 2.00330498e-04
-3.17299343e-03, 1.90831182e-04, -1.49999996e-05, -1.24460045e+02, 2.12578440e+00, 3.77869308e-02, -3.17299343e-03, 1.90831182e-04
-3.24942684e-03, 1.79979950e-04, -1.49999996e-05, -1.27256310e+02, 2.12225342e+00, 3.56011353e-02, -3.24942684e-03, 1.79979950e-04
-3.32608633e-03, 1.69831852e-04, -1.49999996e-05, -1.29715378e+02, 2.11895084e+00, 3.35306041e-02, -3.32608633e-03, 1.69831852e-04
-3.40313930e-03, 1.65379053e-04, -1.49999996e-05, -1.32159988e+02, 2.11881781e+00, 3.16977203e-02, -3.40313930e-03, 1.65379053e-04
-3.55789950e-03, 1.85476514e-04, -1.49999996e-05, -1.37353683e+02, 2.13420177e+00, 2.88770571e-02, -3.55789950e-03, 1.85476514e-04
-4.91748739e-04, 7.59086106e-04, -1.49999996e-05, -3.56054382e+02, 2.25971723e+00, 3.86974990e-01, -4.91748739e-04, 7.59086106e-04
-3.82012385e-03, 8.00203823e-04, -1.49999996e-05, -1.77700607e+02, 2.15786600e+00, 3.18486951e-02, -3.82012385e-03, 8.00203823e-04
-2.44880817e-03, 8.65134934e-04, -1.49999996e-05, -1.58033508e+02, 2.12240934e+00, 8.86489898e-02, -2.44880817e-03, 8.65134934e-04
-2.36357842e-03, 8.64384521e-04, -1.49999996e-05, -1.55761353e+02, 2.12282944e+00, 9.44074690e-02, -2.36357842e-03, 8.64384521e-04
-5.85885136e-04, 8.93730379e-04, -1.49999996e-05, -3.50984619e+02, 2.23201323e+00, 3.34474057e-01, -5.85885136e-04, 8.93730379e-04
-3.85850482e-03, 3.46494635e-04, -1.49999996e-05, -1.51334854e+02, 2.21170306e+00, 2.49739401e-02, -3.85850482e-03, 3.46494635e-04
-3.79297649e-03, 2.36991677e-04, -1.49999996e-05, -1.44747925e+02, 2.16658950e+00, 2.45984122e-02, -3.79297649e-03, 2.36991677e-04
-5.02776820e-04, 8.98603001e-04, -1.49999996e-05, -3.94888062e+02, 2.25167322e+00, 3.46277535e-01, -5.02776820e-04, 8.98603001e-04
-3.91591480e-03, 6.35435921e-04, -1.49999996e-05, -1.68537231e+02, 2.22104073e+00, 2.81189680e-02, -3.91591480e-03, 6.35435921e-04
-7.70940795e-04, 7.36249145e-04, -1.49999996e-05, -2.05974548e+02, 2.20181012e+00, 3.25763196e-01, -7.70940795e-04, 7.36249145e-04
-7.04881968e-04, 7.22614175e-04, -1.49999996e-05, -2.22393234e+02, 2.20859957e+00, 3.43838573e-01, -7.04881968e-04, 7.22614175e-04
-6.54672680e-04, 6.95512455e-04, -1.49999996e-05, -2.39898743e+02, 2.21369267e+00, 3.62151295e-01, -6.54672680e-04, 6.95512455e-04
-5.95341087e-04, 6.79908320e-04, -1.49999996e-05, -2.54174255e+02, 2.22032022e+00, 3.78222078e-01, -5.95341087e-04, 6.79908320e-04
-7.28209096e-04, 6.54330128e-04, -1.49999996e-05, -1.80750153e+02, 2.19154191e+00, 3.47738564e-01, -7.28209096e-04, 6.54330128e-04
-6.63955347e-04, 6.35156699e-04, -1.49999996e-05, -1.97036011e+02, 2.19491386e+00, 3.68181705e-01, -6.63955347e-04, 6.35156699e-04
-5.99368475e-04, 6.20579056e-04, -1.49999996e-05, -2.21533173e+02, 2.20115256e+00, 3.89284909e-01, -5.99368475e-04, 6.20579056e-04
-8.14684317e-04, 6.11151045e-04, -1.49999996e-05, -1.27293655e+02, 2.16992736e+00, 3.27830136e-01, -8.14684317e-04, 6.11151045e-04
-8.32933816e-04, 5.43416536e-04, -1.49999996e-05, -8.07087555e+01, 2.14308929e+00, 3.26453894e-01, -8.32933816e-04, 5.43416536e-04
-7.44627498e-04, 5.87018731e-04, -1.49999996e-05, -1.35030060e+02, 2.16757965e+00, 3.50001216e-01, -7.44627498e-04, 5.87018731e-04
-6.74056413e-04, 5.69606549e-04, -1.49999996e-05, -1.51203903e+02, 2.16734838e+00, 3.73562902e-01, -6.74056413e-04, 5.69606549e-04
-7.60568830e-04, 5.19391790e-04, -1.49999996e-05, -8.52744675e+01, 2.13524461e+00, 3.50002527e-01, -7.60568830e-04, 5.19391790e-04
-1.27350562e-03, 1.23294449e-04, -1.49999996e-05, 1.40051651e+02, 1.87364173e+00, 1.70926407e-01, -1.27350562e-03, 1.23294449e-04
-1.09741301e-03, 2.02075069e-04, -1.49999996e-05, 1.35599075e+02, 1.91897690e+00, 2.23891094e-01, -1.09741301e-03, 2.02075069e-04
-1.18857727e-03, 1.20784367e-04, -1.49999996e-05, 1.57775711e+02, 1.85267472e+00, 1.86848238e-01, -1.18857727e-03, 1.20784367e-04
-9.85224731e-04, 3.55173019e-04, -1.49999996e-05, 5.73658981e+01, 2.03425217e+00, 2.76073337e-01, -9.85224731e-04, 3.55173019e-04
-8.75034253e-04, 4.01888450e-04, -1.49999996e-05, 1.83400421e+01, 2.06124473e+00, 3.12559307e-01, -8.75034253e-04, 4.01888450e-04
-7.77203881e-04, 4.49612620e-04, -1.49999996e-05, -3.26859741e+01, 2.09300041e+00, 3.46420050e-01, -7.77203881e-04, 4.49612620e-04
-4.77866182e-04, 6.88783242e-04, -1.49999996e-05, -3.34786774e+02, 2.25024343e+00, 4.08453584e-01, -4.77866182e-04, 6.88783242e-04
-6.86564366e-04, 5.01109811e-04, -1.49999996e-05, -9.83836212e+01, 2.12956333e+00, 3.76043379e-01, -6.86564366e-04, 5.01109811e-04
-3.89237655e-03, 8.03902280e-04, -1.49999996e-05, -1.79290894e+02, 2.15472603e+00, 2.97213588e-02, -3.89237655e-03, 8.03902280e-04
-3.95203568e-03, 8.16419721e-04, -1.49999996e-05, -1.80098877e+02, 2.14924884e+00, 2.80760098e-02, -3.95203568e-03, 8.16419721e-04
-3.81390331e-03, 8.85940506e-04, -1.49999996e-05, -1.82955368e+02, 2.10458755e+00, 3.17718238e-02, -3.81390331e-03, 8.85940506e-04
-3.73676606e-03, 8.80930573e-04, -1.49999996e-05, -1.82018158e+02, 2.10859227e+00, 3.40731516e-02, -3.73676606e-03, 8.80930573e-04
-3.48990550e-03, 8.55623570e-04, -1.49999996e-05, -1.78202042e+02, 2.12530947e+00, 4.16000932e-02, -3.48990550e-03, 8.55623570e-04
-3.40469694e-03, 8.50259094e-04, -1.49999996e-05, -1.76705429e+02, 2.12872744e+00, 4.44027595e-02, -3.40469694e-03, 8.50259094e-04
-3.31790885e-03, 8.48336378e-04, -1.49999996e-05, -1.75286865e+02, 2.13013315e+00, 4.73678373e-02, -3.31790885e-03, 8.48336378e-04
-3.23018269e-03, 8.48702039e-04, -1.49999996e-05, -1.73900208e+02, 2.13014913e+00, 5.05091548e-02, -3.23018269e-03, 8.48702039e-04
-3.14215384e-03, 8.49840697e-04, -1.49999996e-05, -1.72445084e+02, 2.12967277e+00, 5.38411103e-02, -3.14215384e-03, 8.49840697e-04
-2.96621304e-03, 8.49103671e-04, -1.49999996e-05, -1.68915237e+02, 2.13009048e+00, 6.11032993e-02, -2.96621304e-03, 8.49103671e-04
-2.79002148e-03, 8.47140909e-04, -1.49999996e-05, -1.64818604e+02, 2.13067198e+00, 6.92654550e-02, -2.79002148e-03, 8.47140909e-04
-2.61834753e-03, 8.54751328e-04, -1.49999996e-05, -1.61323746e+02, 2.12690020e+00, 7.83574730e-02, -2.61834753e-03, 8.54751328e-04
-2.53414293e-03, 8.61100911e-04, -1.49999996e-05, -1.59777954e+02, 2.12411022e+00, 8.33113343e-02, -2.53414293e-03, 8.61100911e-04
-2.27829837e-03, 8.59760679e-04, -1.49999996e-05, -1.52958862e+02, 2.12498307e+00, 1.00608125e-01, -2.27829837e-03, 8.59760679e-04
-2.10574106e-03, 8.49718752e-04, -1.49999996e-05, -1.47230713e+02, 2.12976480e+00, 1.14533409e-01, -2.10574106e-03, 8.49718752e-04
-2.01902445e-03, 8.49003321e-04, -1.49999996e-05, -1.45248230e+02, 2.13052988e+00, 1.22282088e-01, -2.01902445e-03, 8.49003321e-04
-1.93310098e-03, 8.52790428e-04, -1.49999996e-05, -1.44387863e+02, 2.12984657e+00, 1.30494922e-01, -1.93310098e-03, 8.52790428e-04
